article_id,ticker,headline,url,canonical_url,source,published_at,trading_date,timestamp_basis
20240112103000-410,INFY.NS,"Infosys | Infosys shares jump over 7 per cent after December quarter earnings; market capitalisation climbs Rs 42,821 crore",https://www.telegraphindia.com/business/infosys-shares-jump-over-7-per-cent-after-december-quarter-earnings-market-capitalisation-climbs-rs-42821-crore/cid/1993243,https://www.telegraphindia.com/business/infosys-shares-jump-over-7-per-cent-after-december-quarter-earnings-market-capitalisation-climbs-rs-42821-crore/cid/1993243,telegraphindia.com,2024-01-12T16:00:00+05:30,2024-01-15,gdelt_gkg_observation
20240112104500-518,INFY.NS,"Nifty 50 hits all-time high again thanks to Infosys, TCS Q3 results",https://www.livemint.com/market/stock-market-news/infosys-tcs-stocks-surge-on-q3-results-help-nifty-50-hit-all-time-high-again-11705042958404.html,https://www.livemint.com/market/stock-market-news/infosys-tcs-stocks-surge-on-q3-results-help-nifty-50-hit-all-time-high-again-11705042958404.html,livemint.com,2024-01-12T16:15:00+05:30,2024-01-15,gdelt_gkg_observation
20240112114500-356,INFY.NS,"IT stocks lift Sensex, Nifty to lifetime highs; Infosys soars 8%",https://www.businesstoday.in/markets/market-commentary/story/it-stocks-lift-sensex-nifty-to-lifetime-highs-infosys-soars-8-413041-2024-01-12,https://www.businesstoday.in/markets/market-commentary/story/it-stocks-lift-sensex-nifty-to-lifetime-highs-infosys-soars-8-413041-2024-01-12,businesstoday.in,2024-01-12T17:15:00+05:30,2024-01-15,gdelt_gkg_observation
20240112121500-819,INFY.NS,"​Gainers & Losers: Infosys, Marcrotech Developers among 5 stocks in limelight on Friday",https://economictimes.indiatimes.com/markets/web-stories/gainers-amp-losers-infosys-marcrotech-developers-among-5-stocks-in-limelight-on-friday/slideshow/106768734.cms,https://economictimes.indiatimes.com/markets/web-stories/gainers-amp-losers-infosys-marcrotech-developers-among-5-stocks-in-limelight-on-friday/slideshow/106768734.cms,indiatimes.com,2024-01-12T17:45:00+05:30,2024-01-15,gdelt_gkg_observation
20240112121500-1043,INFY.NS,"Markets hit record high - Nifty closes near 21,900, top gainers on January 12 include Infosys, ONGC while media, healthcare among key losers - Market News",https://www.financialexpress.com/market/markets-hit-record-high-nifty-closes-near-21900nbsp-top-gainers-on-january-12-include-infosys-ongcnbsp-while-media-healthcare-among-key-losers-3363098/,https://www.financialexpress.com/market/markets-hit-record-high-nifty-closes-near-21900nbsp-top-gainers-on-january-12-include-infosys-ongcnbsp-while-media-healthcare-among-key-losers-3363098/,financialexpress.com,2024-01-12T17:45:00+05:30,2024-01-15,gdelt_gkg_observation
20240112121500-416,INFY.NS,"India's TCS, Infosys see revenue dips on client spending cuts",https://www.spacedaily.com/reports/Indias_TCS_Infosys_see_revenue_dips_on_client_spending_cuts_999.html,https://www.spacedaily.com/reports/Indias_TCS_Infosys_see_revenue_dips_on_client_spending_cuts_999.html,spacedaily.com,2024-01-12T17:45:00+05:30,2024-01-15,gdelt_gkg_observation
20240112121500-1089,INFY.NS,"Infosys announces its first acquisition of the year 2024, here are the details",https://timesofindia.indiatimes.com/gadgets-news/infosys-announces-its-first-acquisition-of-the-year-2024-here-are-the-details/articleshow/106764218.cms,https://timesofindia.indiatimes.com/gadgets-news/infosys-announces-its-first-acquisition-of-the-year-2024-here-are-the-details/articleshow/106764218.cms,indiatimes.com,2024-01-12T17:45:00+05:30,2024-01-15,gdelt_gkg_observation
20240112124500-866,INFY.NS,Infosys to acquire InSemi to boost semiconductor R&D,https://evertiq.com/news/55039,https://evertiq.com/news/55039,evertiq.com,2024-01-12T18:15:00+05:30,2024-01-15,gdelt_gkg_observation
20240112131500-304,INFY.NS,"Infosys stock sets up for growth, supported by AI",https://biztoc.com/x/1aee57808ad15128,https://biztoc.com/x/1aee57808ad15128,biztoc.com,2024-01-12T18:45:00+05:30,2024-01-15,gdelt_gkg_observation
20240112133000-T9,INFY.NS,"'സുധയെ കാണാന്‍ ടിക്കറ്റില്ലാതെ 11 മണിക്കൂര്‍ ഞാന്‍ തീവണ്ടിയില്‍ യാത്ര ചെയ്തു' ; നാരായണ മൂര്‍ത്തി, narayana murthy, sudha murty, love, relationship",https://www.mathrubhumi.com/lifestyle/news/narayana-murthys-ticketless-journey-for-sudha-murty-1.9232956,https://www.mathrubhumi.com/lifestyle/news/narayana-murthys-ticketless-journey-for-sudha-murty-1.9232956,mathrubhumi.com,2024-01-12T19:00:00+05:30,2024-01-15,gdelt_gkg_observation
