GKGRECORDID,DATE,page_title,url,source,rejection_reason
20240422110000-1117,20240422110000,Stock Market Sectors: Stock market update: Power stocks  up  as market  rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-up-as-market-rises/articleshow/109501442.cms,indiatimes.com,MATCHER_REJECTED
20240422110000-140,20240422110000,"Nifty may test 25,800 in run-up to election results, says Prabhudas; picks 17 stocks to buy",https://economictimes.indiatimes.com/markets/stocks/news/nifty-may-test-25800-in-run-up-to-election-results-says-prabhudas-picks-17-stocks-to-buy/articleshow/109500964.cms,indiatimes.com,MATCHER_REJECTED
20240422110000-423,20240422110000,"Sensex, Nifty Extend Gains For Second Day",https://www.rttnews.com/3440353/sensex-nifty-extend-gains-for-second-day.aspx,rttnews.com,MATCHER_REJECTED
20240422111500-62,20240422111500,"Sensex, Nifty Extend Gains For Second Day",https://www.rttnews.com/story.aspx?Id=3440353,rttnews.com,MATCHER_REJECTED
20240422113000-613,20240422113000,active stocks: Share market update: Most active stocks of the day in terms of traded value,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-traded-value/articleshow/109502060.cms,indiatimes.com,MATCHER_REJECTED
20240422113000-1086,20240422113000,"Stock market | Sensex climbs 560 points to settle at 73,648; Nifty up 189 points to 22,336",https://www.telegraphindia.com/feeds/business/sensex-climbs-560-points-to-settle-at-73648-nifty-up-189-points-to-22336/cid/2015012,telegraphindia.com,MATCHER_REJECTED
20240422113000-1521,20240422113000,"Stock market | Sensex climbs 560 points to settle at 73,648; Nifty up 189 points to 22,336",https://www.telegraphindia.com/business/sensex-climbs-560-points-to-settle-at-73648-nifty-up-189-points-to-22336/cid/2015012,telegraphindia.com,MATCHER_REJECTED
20240422121500-1484,20240422121500,"Sensex climbs over 560 points; Nifty tops 22,300-level - The Hindu BusinessLine",https://www.thehindubusinessline.com/markets/sensex-climbs-over-560-points-nifty-tops-22300-level/article68093953.ece,thehindubusinessline.com,MATCHER_REJECTED
20240422121500-1041,20240422121500,"Sensex climbs over 560 points; Nifty tops 22,300-level",https://www.theweek.in/news/biz-tech/2024/04/22/sensex-climbs-over-560-points-nifty-tops-22300-level.html,theweek.in,MATCHER_REJECTED
20240422123000-1579,20240422123000,Stock Market Sectors: Stock market update: FMCG stocks  up  as market  rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-up-as-market-rises/articleshow/109503695.cms,indiatimes.com,MATCHER_REJECTED
20240422124500-1160,20240422124500,"Stock market today: Sensex, Nifty extend gains into 2nd straight session",https://www.livemint.com/market/stock-market-news/stock-market-today-sensex-nifty-extend-gains-into-2nd-straight-session-investors-richer-by-4-lakh-crore-in-a-day-11713779193150.html,livemint.com,MATCHER_REJECTED
20240422133000-581,20240422133000,"Markets Sustain Winning Streak; Sensex Jumps Over 560 Points, Nifty Tops 22,300-Level",https://zeenews.india.com/markets/markets-sustain-winning-streak-sensex-jumps-over-560-points-nifty-tops-22300-level-2742969.html,india.com,MATCHER_REJECTED
20240422133000-101,20240422133000,"Markets sustain winning streak; Sensex jumps over 560 points, Nifty tops 22,300-level",https://www.tribuneindia.com/news/business/markets-sustain-winning-streak-sensex-jumps-over-560-points-nifty-tops-22-300-level-613448,tribuneindia.com,MATCHER_REJECTED
20240422144500-2091,20240422144500,Gensol Engineering shares price touches upper circuit,https://www.india.com/business/gensol-engineering-shares-price-touches-upper-circuit-details-6877548/,india.com,MATCHER_REJECTED
20240423054500-262,20240423054500,share market: Share market update: Most active stocks on D-Street today in terms of volume,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-on-d-street-today-in-terms-of-volume/articleshow/109519995.cms,indiatimes.com,MATCHER_REJECTED
20240423054500-882,20240423054500,Stock Market Sectors: Stock market update: Sugar stocks  up  as market  rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-up-as-market-rises/articleshow/109519764.cms,indiatimes.com,MATCHER_REJECTED
20240423054500-474,20240423054500,Markets climb in early trade on firm global trends; extend winning momentum to 3rd day running,https://www.thehindu.com/business/markets/markets-climb-in-early-trade-on-firm-global-trends-extend-winning-momentum-to-3rd-day-running/article68096943.ece,thehindu.com,MATCHER_REJECTED
20240423060000-357,20240423060000,Markets climb in early trade on firm global trends; extend winning momentum to 3rd day running,https://www.tribuneindia.com/news/business/markets-climb-in-early-trade-on-firm-global-trends-extend-winning-momentum-to-3rd-day-running-613757,tribuneindia.com,MATCHER_REJECTED
20240423061500-45,20240423061500,How much did Indian investors gain in two-day bull run? Dalal Street extends gains on third day,https://www.theweek.in/news/biz-tech/2024/04/23/how-much-did-indian-investors-gain-in-two-day-bull-run-dalal-street-extends-gains-on-third-day.html,theweek.in,MATCHER_REJECTED
20240423061500-652,20240423061500,Markets climb in early trade amid global trends; extend rally to 3rd day running,https://www.theweek.in/news/biz-tech/2024/04/23/markets-climb-in-early-trade-amid-global-trends-extend-rally-to-3rd-day-running.html,theweek.in,MATCHER_REJECTED
20240423063000-1237,20240423063000,Markets climb in early trade on firm global trends; extend winning momentum to 3rd day running,https://www.dailyexcelsior.com/markets-climb-in-early-trade-on-firm-global-trends-extend-winning-momentum-to-3rd-day-running/,dailyexcelsior.com,MATCHER_REJECTED
20240423064500-649,20240423064500,Stock market | Markets climb in early trade on firm global trends; extend winning momentum to 3rd day running,https://www.telegraphindia.com/feeds/business/markets-climb-in-early-trade-on-firm-global-trends-extend-winning-momentum-to-3rd-day-running/cid/2015157,telegraphindia.com,MATCHER_REJECTED
20240423064500-1018,20240423064500,Stock market | Markets climb in early trade on firm global trends; extend winning momentum to 3rd day running,https://www.telegraphindia.com/business/markets-climb-in-early-trade-on-firm-global-trends-extend-winning-momentum-to-3rd-day-running/cid/2015157,telegraphindia.com,MATCHER_REJECTED
20240423074500-1093,20240423074500,"Stock market opens in green with Nifty above 22,400, Sensex near 73,900 | Indiablooms - First Portal on Digital News Management",https://www.indiablooms.com/finance-details/20304/stock-market-opens-in-green-with-nifty-above-22-400-sensex-near-73-900.html,indiablooms.com,MATCHER_REJECTED
20240423080000-992,20240423080000,"Indian Markets Inch Upward, Broader Market Outperforms",https://www.indiainfoline.com/news/markets/indian-markets-inch-upward-broader-market-outperforms,indiainfoline.com,MATCHER_REJECTED
20240424081500-1290,20240424081500,"Stocks in Focus: Tata Consumer, Dr Reddy's, HUL, Lupin, ICICI Pru., Tata Elxsi",https://www.siliconindia.com/news/general/stocks-in-focus-tata-consumer-dr-reddys-hul-lupin-icici-pru-tata-elxsi-nid-229157-cid-1.html,siliconindia.com,MATCHER_REJECTED
20240424150000-399,20240424150000,"LTIMindtree Q4 PAT drops 6% QoQ to Rs 1,100 cr",https://www.business-standard.com/markets/capital-market-news/ltimindtree-q4-pat-drops-6-qoq-to-rs-1-100-cr-124042400841_1.html,business-standard.com,MATCHER_REJECTED
20240424153000-1101,20240424153000,LTIMindtree Closes FY24 with a Strong Order Inflow of $5.6 Bn; up 15.7% YoY,https://www.marketscreener.com/quote/stock/LTIMINDTREE-LIMITED-31496899/news/LTIMindtree-Closes-FY24-with-a-Strong-Order-Inflow-of-5-6-Bn-up-15-7-YoY-46518038/,marketscreener.com,MATCHER_REJECTED
20240424153000-621,20240424153000,LTIMindtree Closes FY24 with a Strong Order Inflow of $5.6 Bn; up 15.7% YoY,https://www.tmcnet.com/usubmit/2024/04/24/9999874.htm,tmcnet.com,MATCHER_REJECTED
20240424154500-643,20240424154500,LTIMindtree Closes FY24 with a Strong Order Inflow of 5.6 Bn up 15.7 YoY,https://www.businesswireindia.com/ltimindtree-closes-fy24-with-a-strong-order-inflow-of-5-6-bn-up-15-7-percent-yoy-89766.html,businesswireindia.com,MATCHER_REJECTED
20240424183000-563,20240424183000,LTIMindtree Closes FY24 with a Strong Order Inflow of $5.6 Bn; up 15.7% YoY,https://www.itnewsonline.com/BusinessWire/LTIMindtree-Closes-FY24-with-a-Strong-Order-Inflow-of-No.365.6-Bn-up-15.7Percent-YoY/33065,itnewsonline.com,MATCHER_REJECTED
20240425190000-1799,20240425190000,Kaleshwaram Probe Could See KCR Summoned,https://www.deccanchronicle.com/nation/in-other-news/judicial-probe-into-kaleshwaram-begins-could-summon-kcr-891133,deccanchronicle.com,MATCHER_REJECTED
20240425194500-406,20240425194500,Campus recruitment drive held for trainees at Bokaro Private ITI,https://www.dailypioneer.com/2024/state-editions/campus-recruitment-drive-held-for-trainees-at-bokaro-private-iti.html,dailypioneer.com,MATCHER_REJECTED
20240425230000-80,20240425230000,ITC Hotels makes first overseas check-in with Colombo property,https://www.financialexpress.com/business/industry-itc-hotels-makes-first-overseas-check-in-with-colombo-property-3468860/,financialexpress.com,MATCHER_REJECTED
20240426034500-140,20240426034500,"Stocks in the news: Tech Mahindra, Maruti Suzuki, Tata Steel, IndusInd, IndiGo & Cyient",https://www.businesstoday.in/markets/stocks/story/stocks-in-the-news-tech-mahindra-maruti-suzuki-tata-steel-indusind-indigo-cyient-427011-2024-04-26,businesstoday.in,MATCHER_REJECTED
20240426051500-970,20240426051500,IMD issues Red Alert for extreme heatwave condition in Gangetic West Bengal and Odisha,https://www.financialexpress.com/shorts/india-news/weather-update-imd-issues-red-alert-for-extreme-heatwave-condition-in-gangetic-west-bengal-and-odisha-rainfall-likely-over-northwest-india-3468901/,financialexpress.com,MATCHER_REJECTED
20240426051500-862,20240426051500,ITC Hotels makes first overseas check-in with Colombo property,https://www.financialexpress.com/shorts/business/industry/itc-hotels-makes-first-overseas-check-in-with-colombo-property-3468860/,financialexpress.com,MATCHER_REJECTED
20240426051500-386,20240426051500,"Stocks To Watch: Bajaj Finance, IndiGo, Tech Mahindra, IndusInd Bank, Tata Steel, LIC",https://www.financialexpress.com/shorts/market/stocks-to-watch-bajaj-finance-indigo-tech-mahindra-indusind-bank-tata-steel-lic-maruti-suzuki-hcl-technologies-aster-dm-healthcare-3468898/,financialexpress.com,MATCHER_REJECTED
20240426051500-260,20240426051500,Vodafone Idea closes 26% higher than listing price,https://www.financialexpress.com/shorts/market/ipo-news/vodafone-idea-closes-26-higher-than-listing-price-3468665/,financialexpress.com,MATCHER_REJECTED
20240426070000-910,20240426070000,LTTS shares plunge 10% on muted Q4 performance,https://economictimes.indiatimes.com/markets/stocks/news/ltts-shares-plunge-10-on-muted-q4-performance/articleshow/109614763.cms,indiatimes.com,MATCHER_REJECTED
20240426104500-1537,20240426104500,Megha Engineering: Unravelling the mystery behind the second biggest electoral bond buyer,https://www.businesstoday.in/interactive/photo-essay/megha-engineering-unravelling-the-mystery-behind-the-second-biggest-electoral-bond-buyer-215-26-04-2024,businesstoday.in,MATCHER_REJECTED
20240426133000-541,20240426133000,India and Mozambique hold first defence industrial engagement,https://www.defenceweb.co.za/featured/india-and-mozambique-hold-first-defence-industrial-engagement/,defenceweb.co.za,MATCHER_REJECTED
20240426171500-2359,20240426171500,Oil & Gas Fabrication Market to Reach USD 7.5 Billion by 2031 Driven by Rising Exploration Activities and Technological Advancements,https://www.bignewsnetwork.com/news/274314217/oil--gas-fabrication-market-to-reach-usd-75-billion-by-2031-driven-by-rising-exploration-activities-and-technological-advancements,bignewsnetwork.com,MATCHER_REJECTED
20240428051500-258,20240428051500,Mindtree co-founders launched Mela Ventures raises Rs 320 crore,https://www.rashtranews.com/mindtree-co-founders-launched-mela-ventures-raises-rs-320-crore/,rashtranews.com,MATCHER_REJECTED
20240428074500-428,20240428074500,"PSU stocks, defence or railways: How should one play the markets in an election year",https://www.businesstoday.in/markets/stocks/story/psu-stocks-defence-or-railways-how-should-one-play-the-markets-in-an-election-year-427237-2024-04-28,businesstoday.in,MATCHER_REJECTED
20240430110000-130,20240430110000,India-Indonesia defence industry partnership gets big boost,https://economictimes.indiatimes.com/news/defence/india-indonesia-defence-industry-partnership-gets-big-boost/articleshow/109726466.cms,indiatimes.com,MATCHER_REJECTED
20240430114500-606,20240430114500,Stock Market Sectors: Stock market update: FMCG stocks  up  as market  falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-up-as-market-falls/articleshow/109728771.cms,indiatimes.com,MATCHER_REJECTED
20240430114500-1033,20240430114500,Stock Market Sectors: Stock market update: Power stocks  up  as market  falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-up-as-market-falls/articleshow/109728248.cms,indiatimes.com,MATCHER_REJECTED
20240430114500-639,20240430114500,Stock Market Sectors: Stock market update: Sugar stocks  down  as market  falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-down-as-market-falls/articleshow/109728593.cms,indiatimes.com,MATCHER_REJECTED
20240430114500-23,20240430114500,"Sensex, Nifty wipe out early gains on fag-end sell-off",https://indianexpress.com/article/business/market/sensex-nifty-gain-fag-end-sell-off-9299176/,indianexpress.com,MATCHER_REJECTED
20240430121500-1237,20240430121500,Stock Market Sectors: Stock market update: Fertilisers stocks  down  as market  falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-down-as-market-falls/articleshow/109729674.cms,indiatimes.com,MATCHER_REJECTED
20240430121500-1260,20240430121500,Markets wipe out early gains on fag-end sell-off; Nifty slips from record high,https://www.theweek.in/news/biz-tech/2024/04/30/markets-wipe-out-early-gains-on-fag-end-sell-off-nifty-slips-from-record-high.html,theweek.in,MATCHER_REJECTED
20240430123000-1520,20240430123000,Stock market | Markets wipe out early gains on fag-end sell-off; Nifty slips from record,https://www.telegraphindia.com/feeds/business/markets-wipe-out-early-gains-on-fag-end-sell-off-nifty-slips-from-record/cid/2016817,telegraphindia.com,MATCHER_REJECTED
20240430124500-1707,20240430124500,Stock market | Markets wipe out early gains on fag-end sell-off; Nifty slips from record,https://www.telegraphindia.com/business/markets-wipe-out-early-gains-on-fag-end-sell-off-nifty-slips-from-record/cid/2016817,telegraphindia.com,MATCHER_REJECTED
20240430131500-116,20240430131500,Markets Wipe Out Early Gains On Fag-end Sell-off; Nifty Slips From Record High,https://zeenews.india.com/markets/markets-wipe-out-early-gains-on-fag-end-sell-off-nifty-slips-from-record-high-2745488.html,india.com,MATCHER_REJECTED
20240430133000-110,20240430133000,"Stock markets close lower on fag-end selling in banking, IT shares",https://www.rediff.com/business/report/stock-markets-close-lower-on-fag-end-selling-in-banking-it-shares/20240430.htm,rediff.com,MATCHER_REJECTED
20240430141500-26,20240430141500,Markets wipe out early gains on fag-end sell-off; Nifty slips from record,https://www.thehindubusinessline.com/markets/markets-wipe-out-early-gains-on-fag-end-sell-off-nifty-slips-from-record/article68124602.ece,thehindubusinessline.com,MATCHER_REJECTED
20240430144500-29,20240430144500,Military Diplomacy: Unveiling the India-Indonesia Defence Expo,https://www.financialexpress.com/business/defence-military-diplomacy-unveiling-the-india-indonesia-defence-expo-3472991/,financialexpress.com,MATCHER_REJECTED
